GL46.jpg|British Society for Haematology: typical examples of normal & abnormal aggregometry curves in various defects|haemostasis|figure|tablesfigures|discussion
GL47.jpg|British Society for Haematology: minimal diagnostic criteria for various platelet defects (1)|haemostasis|figure|tablesfigures|discussion
GL48.jpg|British Society for Haematology: minimal diagnostic criteria for various platelet defects (2)|haemostasis|figure|tablesfigures|discussion
GL49.jpg|British Society for Haematology: causes of erythrocytosis|haemotology|figure|tablesfigures|discussion
GL5.jpg|British Society for Haematology: laboratory investigation of acute transfusion reactions|transfusion|figure|tablesfigures|discussion
GL51.jpg|British Society for Haematology: causes of erythrocytosis|haemotology|figure|tablesfigures|discussion
GL52.jpg|European leukaemia net criteria for hydroxycarbamide intolerance and resistance|haemato-oncology|figure|tablesfigures|discussion
GL53.jpg|British Society for Haematology: classification of post-transplant lymphoproliferative disorders|haemato-oncology|figure|tablesfigures|discussion
GL54.jpg|British Society for Haematology: management of transient leukaemia of down syndrome |haemato-oncology|figure|tablesfigures|discussion
GL55.jpg|British Society for Haematology: indications for transfusion in sickle cell disease|transfusion|figure|tablesfigures|discussion
GL56.jpg|British Society for Haematology: viral infections|haemato-oncology|figure|tablesfigures|discussion
GL57.jpg|British Society for Haematology: immunodeficiency scoring index for patients with respiratory syncytial virus infection post-allogeneic haematopoietic stem cell transplant|haemato-oncology|figure|tablesfigures|discussion
GL58.jpg|European leukaemia.net: management of most common treatment-related complications in acute promyelocytic leukemia |haemato-oncology|figure|tablesfigures|discussion
GL6.jpg|British Society for Haematology: investigations required in suspected AL amyloidosis|haemotology|figure|tablesfigures|discussion
GL59.jpg|British Society for Haematology: staging and risk assessment in chronic lymphocytic leukaemia |haemotology|figure|tablesfigures|discussion
GL60.jpg|Staging systems for chronic lymphocytic leukaemia|haemato-oncology|figure|tablesfigures|discussion
GL61.jpg|British Society for Haematology: radiological modalities in myeloma|haemato-oncology|figure|tablesfigures|discussion
GL62.jpg|Purine catabolism |haemotology|figure|tablesfigures|discussion
GL63.jpg|British Society for Haematology: doses of low molecular weight heparin and unfractionated heparin used in children with cancer|haemostasis|figure|tablesfigures|discussion
GL64.jpg|British Society for Haematology: causes of disseminated intravascular coagulation|haemostasis|figure|tablesfigures|discussion
GL65.jpg|British Society for Haematology: DIC scoring system|haemostasis|figure|tablesfigures|discussion
GL66.jpg|Modified WHO bleeding score|haemostasis|figure|tablesfigures|discussion
GL67.jpg|British Society for Haematology: procedure based platelet thresholds|haemostasis|figure|tablesfigures|discussion
GL68.jpg|British Society for Haematology: presenting clinical features and signs in acute TTP|haemostasis|figure|tablesfigures|discussion
GL69.jpg|British Society for Haematology: key investigations and features in the diagnosis of TTP|haemostasis|figure|tablesfigures|discussion
GL7.jpg|British Society for Haematology: evaluation of end organ involvement in amyloidosis|haemotology|figure|tablesfigures|discussion
GL70.jpg|British Society for Haematology: treatment of acute TTP|haemostasis|figure|tablesfigures|discussion
GL71.jpg|British Society for Haematology: differential diagnosis of haemolytic uraemic syndrome|haemostasis|figure|tablesfigures|discussion
GL72.jpg|British Society for Haematology: immunophenotypic characteristics of NLPHL, cHL and THRLBCL|haemato-oncology|figure|tablesfigures|discussion
GL73.jpg|British Society for Haematology: recommended time interval to discontinue direct oral anticoagulants before surgery/invasive procedure|haemostasis|figure|tablesfigures|discussion
GL74.jpg|Diagnostic criteria for veno-occlusive disease|haemato-oncology|figure|tablesfigures|discussion
GL75.jpg|British Society for Haematology: elimination half-lives of antithrombotic drugs|haemostasis|figure|tablesfigures|discussion
GL76.jpg|British Society for Haematology: common causes of hyperferritinaemia|haemotology|figure|tablesfigures|discussion
GL77.jpg|British Society for Haematology:  investigation of raised ferritin |haemotology|figure|tablesfigures|discussion
GL78.jpg|British Society for Haematology: antiviral agents used in the treatment of CMV infection|haemato-oncology|figure|tablesfigures|discussion
GL79.jpg|British Society for Haematology: periods of severe immunosuppression and associated common pathogens in myeloma patients|haemato-oncology|figure|tablesfigures|discussion
GL8.jpg|British Society for Haematology: suggested approach to transfusion in critical care|transfusion|figure|tablesfigures|discussion
GL80.jpg|British Society for Haematology: definitions of frailty, disability and co-morbidity|haemato-oncology|figure|tablesfigures|discussion
GL81.jpg|European leukaemia.net definitions of accelerated and blast phase CML|haemato-oncology|figure|tablesfigures|discussion
GL82.jpg|European leukaemia.net recommendations for diagnostic work-up, assessment of response and monitoring in CML|haemato-oncology|figure|tablesfigures|discussion
GL83.jpg|Staging and risk assessment in CML|haemato-oncology|figure|tablesfigures|discussion
GL84.jpg|CML cytogenetic and molecular response definitions|haemato-oncology|figure|tablesfigures|discussion
GL9.jpg|British Society for Haematology: changes in red cell related parameters in critical illness|transfusion|figure|tablesfigures|discussion
H25.jpg|Inheritance patterns and risk in congenital haemophilia |haemostasis|figure|tablesfigures|discussion
H27.jpg|Different progestins based on time to market introduction|haemostasis|figure|tablesfigures|discussion
H31.jpg|Summary of important anticoagulant properties and reversal strategies|haemostasis|figure|tablesfigures|discussion
H33.jpg|Dosing schedules for common anticoagulants used in the management of Venous Thrombosis|haemostasis|figure|tablesfigures|discussion
HE4.1.jpg|Hereditary macrothrombocytopenia conditions and their associated features |haemostasis|figure|tablesfigures|discussion
HE4.2.jpg|Other thrombocytopenia conditions and their associated features |haemostasis|figure|tablesfigures|discussion
HE5.jpg|Coagulation screen interpretation |haemostasis|figure|tablesfigures|discussion
LC1.Figure.1.JPG|Hans algorithm for differentiating germinal-centre (GCB) and non-germinal centre (non-GCB)  subtypes in diffuse large B-cell lymphoma based on immunohistochemistry expression|haemato-oncology|figure|tablesfigures|discussion
LC1.Table.1.JPG|Morphological, immunophenotypic and cytogenetic properties of common CD19+/CD20+ lymphoid malignancies|haemato-oncology|figure|tablesfigures|discussion
LC10table2.JPG|Classification, genetic and clinical characteristics of myeloid neoplasms with associated ring sideroblasts|haemato-oncology|figure|tablesfigures|discussion
LC11table1.jpg|Relative proportions of HbA, HbA2 and HbF in β thalassaemias|haemotology|figure|tablesfigures|discussion
LC11table2.jpg|Relative proportions of HbA and HbH in α thalassaemias|haemotology|figure|tablesfigures|discussion
LC13table1.JPG|Common toxicities associated with tyrosine kinase inhibitors used in the treatment of chronic myeloid leukaemia|haemato-oncology|figure|tablesfigures|discussion
LC13table2.JPG|ELN 2013 response criteria for patients with chronic myeloid leukaemia treated with a first line tyrosine kinase inhibitor and second line in case of intolerance|haemato-oncology|figure|tablesfigures|discussion
LC13table3.JPG|ELN 2016 management of toxicities related to tyrosine kinase inhibitors (TKI) used in the treatment of chronic myeloid leukaemia|haemato-oncology|figure|tablesfigures|discussion
LC14table1.JPG|WHO classification of mastocytosis|haemato-oncology|figure|tablesfigures|discussion
LC14table2.JPG|WHO criteria for systemic mastocytosis |haemato-oncology|figure|tablesfigures|discussion
LC14table3.JPG|Key investigation based on the clinical features of systemic mastocytosis|haemato-oncology|figure|tablesfigures|discussion
LC16table1.JPG|Key morphological and immunophenotyping characteristics of a selection of acute myeloid leukaemia sub-types|haemato-oncology|figure|tablesfigures|discussion
LC17table1.JPG|Variables and prognostic significance of FLIPI and FLIPI-2 scoring systems in follicular non-Hodgkin lymphoma|haemato-oncology|figure|tablesfigures|discussion
LC18table1.JPG|Key immunophenotypic markers in the diagnosis of paroxysmal nocturnal haemoglobinuria|haemato-oncology|figure|tablesfigures|discussion
LC18table2.JPG|Camitta criteria for aplastic anaemia|haemotology|figure|tablesfigures|discussion
LC18table3.JPG|Indications for Eculizumab therapy as defined by the UK national PNH service|haemotology|figure|tablesfigures|discussion||haemato-oncology|figure|tablesfigures|discussion
LC19table1.JPG|Presenting features of  Waldenstrom macroglobinaemia|haemato-oncology|figure|tablesfigures|discussion
LC19table2.JPG|Immunophenotypes and MYD88 prevalence in lymphomas presenting with lymphoplasmacytic differentiation|haemato-oncology|figure|tablesfigures|discussion
LC2.Figure.1.JPG|Morphological megakaryocyte abnormalities seen in Ph-negative myeloproliferative neoplasms|haemato-oncology|figure|tablesfigures|discussion
LC2.Table.1.JPG|WHO bone marrow reticulin grading system|haemato-oncology|figure|tablesfigures|discussion
LC2.Table.2.JPG|Morphological characteristics of Ph-negative myeloproliferative neoplasms|haemato-oncology|figure|tablesfigures|discussion
LC2.Table.3.JPG|Morphological characteristics of essential thrombocythaemia and pre-fibrotic myelofibrosis seen on bone marrow biopsy|haemato-oncology|figure|tablesfigures|discussion
LC21table1.JPG|EGIL immunological definition of precursor and mature B-cell malignancies|haemato-oncology|figure|tablesfigures|discussion
LC22table1.JPG|Monocytic immunophenotypic profiles based on degrees of maturity |haemotology|figure|tablesfigures|discussion
LC25table1.JPG|WHO criteria for lineage assignment for mixed phenotypic acute leukaemias |haemato-oncology|figure|tablesfigures|discussion
LC28table1.JPG|Key features distinguishing leukaemoid reactions from chronic myeloid leukaemia|haemotology|figure|tablesfigures|discussion
LC29table1.JPG|Congenital causes of raised HbF|haemotology|figure|tablesfigures|discussion
LC29table2.JPG|Acquired causes of raised HbF|haemotology|figure|tablesfigures|discussion
LC3Table1.JPG|Deauville 5-point scoring system for FDG PET reporting in lymphoma|haemato-oncology|figure|tablesfigures|discussion
LC31figure1.jpg|Algorithm for differentiating compound heterozygous states in HbS, HbC and HbE|haemotology|figure|tablesfigures|discussion
LC31Table1.jpg|Haemoglobin structure and relative globin proportions at birth and after 6 months age|haemotology|figure|tablesfigures|discussion
LC33table1.jpg|British Society for Haematology recommendations for the treatment of MDS with del(5q)|haemato-oncology|figure|tablesfigures|discussion
LC4Table1.JPG|WHO definition of primary myelofibrosis|haemato-oncology|figure|tablesfigures|discussion
LC4Table2.jpg|Prognostic scores in primary myelofibrosis|haemato-oncology|figure|tablesfigures|discussion
LC6Table1.JPG|Laboratory assays of vitamin B12|haemotology|figure|tablesfigures|discussion
LC7Fig1.JPG|Common causes of bone marrow granulomas|haemotology|figure|tablesfigures|discussion
LC7Tab1.JPG|Morphological appearance of Langerhan cell and Foreign body granulomas|haemotology|figure|tablesfigures|discussion
ME3.jpg|Cytogenetic abnormalities sufficient to diagnose AML with myelodysplasia-related changes when ≥20% blood or bone marrow blasts are present and prior therapy has been excluded |haemato-oncology|figure|tablesfigures|discussion
ME8.jpg|Assessment of treatment response in lymphoma based on PET scanning  |haemato-oncology|figure|tablesfigures|discussion
Q14table1.JPG|Evaluation of initial antibody identification panel based on the result of the autoantibody|transfusion|figure|tablesfigures|discussion
Q1Figure1.JPG|British Society for Haematology: recognition and initial management of suspected transfusion reaction|transfusion|figure|tablesfigures|discussion
Q2Figure1.jpg|Hepatitis B serology interpretation|transfusion|figure|tablesfigures|discussion
Q2Figure2.jpg|Hepatitis B viral structure|transfusion|figure|tablesfigures|discussion
Q2Table1.JPG|Estimated risk of hepatitis B virus, hepatitis C virus and HIV entering the blood supply from all donations, UK 2010–2012 |transfusion|figure|tablesfigures|discussion
Q3.jpg|Storage temperatures and shelf lives of blood components (JPAC)|transfusion|figure|tablesfigures|discussion
Q35.jpg|International consensus statement criteria for the classification criteria for antiphospholipid syndrome |haemostasis|figure|tablesfigures|discussion
Q36.jpg|Wells predictive tool for deep vein thrombosis|haemostasis|figure|tablesfigures|discussion
Q38.jpg|Platelet count monitoring recommendations for patients treated with heparin|haemostasis|figure|tablesfigures|discussion
Q3table1.JPG|Effect of proteolytic enzyme treatment according to blood group|transfusion|figure|tablesfigures|discussion
Q50.jpg|Quantitative changes in haemostatic proteins during pregnancy |haemostasis|figure|tablesfigures|discussion
Q53.jpg|Cairo-Bishop definition of tumour lysis syndrome |haemotology|figure|tablesfigures|discussion
Q7.jpg|Immunophenotypic patterns of B-lymphocytes/haematogones at different stages of development |haemotology|figure|tablesfigures|discussion
Q83.jpg|WHO diagnostic criteria for polycythaemia vera|haemato-oncology|figure|tablesfigures|discussion
Q9table1.JPG|ABO transfusion selection post allogeneic stem cell transplantation|transfusion|figure|tablesfigures|discussion
Q9table2.JPG|Definitions of major, minor and bidirectional ABO incompatibility|transfusion|figure|tablesfigures|discussion
Q9table3.JPG|Definitions of major and minor RhD incompatibility and RhD selection post allogeneic stem cell transplant|transfusion|figure|tablesfigures|discussion
SA14table1.JPG|Morphological features associated with sickle cell anaemia|haemotology|figure|tablesfigures|discussion
SA15table1.JPG|Distinguishing features between iron deficiency anaemia, thalassaemia trait and anaemia of chronic disease|haemotology|figure|tablesfigures|discussion
SA16table1.JPG|IPSS scoring system and prognostic significance in myelodysplastic syndrome |haemato-oncology|figure|tablesfigures|discussion
SA16table2.JPG|Revised IPSS scoring system and prognostic significance in myelodysplastic syndrome |haemato-oncology|figure|tablesfigures|discussion
SA18figure1.JPG|Life cycle of plasmodium falciparum |haemotology|figure|tablesfigures|discussion
SA1table1.JPG|Morphological abnormalities in myelodysplastic syndrome|haemato-oncology|figure|tablesfigures|discussion
SA20table1.JPG|Variant acute pro-myelocytic leukaemias and sensitivity to ATRA therapy|haemato-oncology|figure|tablesfigures|discussion
SA24table2.JPG|Hairy cell leukaemia score using CD11c, CD25, CD103 and CD123 |haemato-oncology|figure|tablesfigures|discussion
SA25table1.JPG|Laboratory tests in the diagnosis of infectious mononucleosis caused by Epstein Barr virus|haemotology|figure|tablesfigures|discussion
SA28figure1.JPG|Pathophysiology of cold haemogluttinin disease|haemotology|figure|tablesfigures|discussion
SA28table1.JPG|Distinguishing features of varying haemolytic disorders|haemotology|figure|tablesfigures|discussion
SA34table1.jpg|Clinical and genetic features of molecularly defined congenital sideroblastic anaemias |haemotology|figure|tablesfigures|discussion
SA36table1.JPG|Causes of leukaemoid reaction |haemotology|figure|tablesfigures|discussion
SA39table1.JPG|Incidence of autoimmune cytopenias in patients with chronic lymphocytic leukaemia |haemato-oncology|figure|tablesfigures|discussion
SA67.jpg|Immunophenotypic distinction between chronic lymphocytic leukaemia (CLL) and B-lineage prolymphocytic leukaemia (B-PLL)|haemato-oncology|figure|tablesfigures|discussion
SA8table1.JPG|Cytogenetic and molecular abnormalities associated with primary eosinophilias |haemato-oncology|figure|tablesfigures|discussion
SC29table1.JPG|Broad definitions of bacterial sub-groups based on their shape and arrangement|haemotology|figure|tablesfigures|discussion
SC36table1.JPG|Differential diagnosis of leukaemoid reaction, chronic myelogenous leukaemia, and chronic neutrophilic leukaemia |haemotology|figure|tablesfigures|discussion
SC37table1.JPG|Prognostic factors in childhood acute lymphoblastic leukaemia|haemato-oncology|figure|tablesfigures|discussion
T31.jpg|Comparison of IgG and IgM red cell alloantibody characteristics|transfusion|figure|tablesfigures|discussion
TE1.jpg|Red cell component specifications for intrauterine transfusion (JPAC)|transfusion|figure|tablesfigures|discussion
TE3.jpg|A summary of key organisations/legislation involved in the delivery of safe blood in the United Kingdom|transfusion|figure|tablesfigures|discussion
TE5.1.jpg|Forward and reverse grouping interpretation of ABO and RhD red cells antigens|transfusion|figure|tablesfigures|discussion
TE5.2.jpg|Common ABO forward and reverse discrepancies|transfusion|figure|tablesfigures|discussion
TE6.jpg|Rh blood group Weiner and Fisher-Race classification|transfusion|figure|tablesfigures|discussion
transfusionC26.jpg|Hierarchy for selection of granulocytes by ABO blood group|transfusion|figure|tablesfigures|discussion
